Company/Brand,HeadQuarter,Sector,What it does,Amount($),Funding Year
My3DSelfie,Guwahati,Commerce,World's first to create 3d figurine from photos,10.0,2021
EV Plugs,Gurgaon,I.T & Engineering,EV charging station aggregator platform,150000.0,2021
Rulezero,Bangalore,Financial,"Rulezero is a legal/fintech startup reimagining private markets by building an intelligent platform that enables stakeholder participation and capital flow in a transparent, efficient and compliant manner.",2500000.0,2021
CredRight,Hyderabad,Financial,"CredRight is a new age digital lending company 100% focused on Micro & Small businesses, making the process of availing loans simple",2700000.0,2021
Karbon Card,Bangalore,Financial,"Empower Indian startups by creating the right financial products starting with a high-limit corporate credit card with unlimited benefits, no personal liability and no fixed deposit.",12000000.0,2021
Auntie Fung,Bangalore,Food/Culnary,Serving delectable and eclectic pan-Asian fare to all foodies in a quick-service & healthy format,400000.0,2021
ePayLater,Mumbai,Financial,ePaylater is a payment solution that aims to separate the experience of shopping from the hassles of payment process.,10000000.0,2021
Fittr,Pune,Health,"FITTR’s mission is to reach out to 50 million people and make them fit, create jobs in the fitness industry, teach people how easy it is to stay fit and move together as a Wolfpack.",11000000.0,2021
Medikabazaar,Mumbai,I.T & Engineering,"Medikabazaar, India’s pioneering and largest online B2B marketspace for medical supplies and equipment.",75000000.0,2021
Nimble Growth Organics,Bangalore,Agriculture,Nimble Growth Organics is the new age Agri startup which through its proprietary package of practice (PoP) cultivates organic fruits & vegetables and ensure that authentic food reaches plate.,10.0,2021
Delhivery,Gurgaon,Logistics & Supply Chain,Delhivery is a leading logistics and supply chain services company in India.,125000000.0,2021
Akudo,Bangalore,Financial,A Learning-First Neobank for teenagers - Enable practical financial education for child today,4200000.0,2021
Sanctum Wealth,Mumbai,Financial,Sanctum is an Indian wealth management firm which has acquired RBS India’s Private Banking business.,10000000.0,2021
88academics,Delhi,Education,88academics an 88tuition Pte Ltd has been established with the social objective of making quality video-based learning material available to all students.,3000000.0,2021
Upgame,Gurgaon,I.T & Engineering,Upgame is the leading data intelligence and practice tracking platform for golfers,10.0,2021
Sanfe,Delhi,Health,India’s revolutionary feminine hygiene and period care brand that strives to build a better world for women.,1000000.0,2021
PredictiVu,Gurgaon,Services,"PredictiVu's AI-enabled dashboard integrated with India's largest, proprietary, weekly consumer purchase data, market intelligence and web insights",1500000.0,2021
Sterling Accuris Wellness,Ahmedabad,Hospitality,"STERLING ACCURIS WELLNESS PRIVATE LIMITED is a hospital & health care company based out of 3-FLOOR HERITAGE COMPLEX, NR.",30000000.0,2021
Bijnis,Delhi,Commerce,Bijnis is revolutionizing the way manufacturers operate and scale their factories by digitizing their Demand/Supply/Captial/Operations.,30000000.0,2021
Capital Float,Bangalore,Financial,India's leading BNPL and digital credit platform serving millions of aspirational individuals.,50000000.0,2021
Manch Technologies,Bangalore,I.T & Engineering,"A Single Click Work Flow E-Sign solution to conduct speedy, accurate, efficient transactions through a “cash-less, presence-less, paperless” framework.",1000000.0,2021
Glamyo Health,Delhi,Hospitality,Glamyo Health is an advanced healthcare co delivering a seamless experience for elective surgeries.,3000000.0,2021
CashBook,Gurgaon,Financial,"CashBook is a digital record-keeping app using which businesses can add entries, segregate records, and find overall balance instantly.",2300000.0,2021
The Money Club,Noida,Financial,The Money Club is a mobile platform for peer to peer chit funds.,1700000.0,2021
SuperZop,Mumbai,Services,SuperZop is India's first and only vernacular B2B Grocery e-commerce platform that is transforming the unorganized retail sector.,4000000.0,2021
Zypp Electric,Gurgaon,Logistics & Supply Chain,"Zypp is working to convert all deliveries for e-commerce, grocery, medicine and food vertical to go electric with e-scooter sharing app.",7000000.0,2021
Alpha Coach,Mumbai,Services,One to One Personal Fitness Coaching,1200000.0,2021
VRO Hospitality,Bangalore,Hospitality,One of the fastest-growing hospitality companies based out of Bangalore.,3000000.0,2021
byteXL,Hyderabad,Education,"ByteXL is the first-ever, one-stop-shop for self-learning course work and guided training – preparing a new generation of coders for the workforce.",200000.0,2021
Leena AI,Gurgaon,I.T & Engineering,AI to help enterprises transform the employee experience.,30000000.0,2021
CARS24,Gurgaon,Commerce,"CARS24 is proud to be a tech-first organisation, looking to make inroads into the global auto-tech market in groundbreaking ways.",450000000.0,2021
Klub,Bangalore,Financial,"A team of fintech, investment banking, venture capital, and technology veterans who bring a founder-first mindset.",2000000.0,2021
Bluepad,Bangalore,Health,A one-stop solution for aggregated content  in vernacular languages,200000.0,2021
FloBiz,Bangalore,I.T & Engineering,Neobank for Growing SMBs. Simplify GST Billing & Accounting needs with myBillBook App.,31000000.0,2021
Tummoc,Bangalore,Logistics & Supply Chain,Tummoc helps track and find actionable & accurate bus/metro/suburban rail intracity travel information.,540000.0,2021
Design Cafe,Bangalore,Services,Design Cafe is on a mission to democratize good design for homes in India.,25000000.0,2021
PayCardo,Pune,Financial,A true Contactless & Cashless and secure payment system reducing cash dependency,10.0,2021
Aerchain,Bangalore,I.T & Engineering,Advance Source-to-Pay cycle to a new level with Artificial Intelligence!,3000000.0,2021
Expertrons,Mumbai,Education,The world's largest AI Videobot platform providing futuristic solutions for businesses & colleges and employment,10.0,2021
CuriousJr,Gurgaon,Education,CuriousJr is a platform to answer kids' curiosity and prepare them for 21st-century skills.,1000000.0,2021
Wow! Momo,Kolkata,Food/Culnary,WOW! Momo is one of the fastest-growing food brands in India.,15000000.0,2021
Supertails,Bangalore,Commerce,Supertails is building a digital pet care platform which offers expert led healthcare services and products.,700000.0,2021
LifeCell,Chennai,I.T & Engineering,A building block of the team that preserves the building blocks of life,30000000.0,2021
ZestMoney,Bangalore,Financial,"ZestMoney helps make it accessible for millions to upgrade, to enhance, to rise, while keeping it affordable.",50000000.0,2021
FrontRow,Bangalore,Education,"FrontRow enables everyone to pursue their passions - get better, learn from the best and get noticed!",14000000.0,2021
HappyCredit,Bangalore,Financial,"HappyCredit is on a mission to make online shopping delightful for 400mn bharat shoppers with credit, rewards, shopping inspiration and more.",600000.0,2021
Endimension,Mumbai,Health,Endimension Technology is a healthcare Artificial Intelligence startup incubated at IIT Bombay.,300000.0,2021
Frenzi,Mumbai,Health,India’s Fastest Growing Streaming Social Network,10.0,2021
Leverage Edu,Delhi,Education,India's Most Trusted Study Abroad Platform,10.0,2021
BeepKart,Bangalore,Commerce,BeepKart is building a platform to digitize and organize the used two-wheeler market.,3000000.0,2021
Lio,Pune,I.T & Engineering,"Lio is the one app for all data where you can create, keep records and track all the records",5000000.0,2021
TravClan,Delhi,Commerce,A mission to solve a genuine problem faced by millions of travel entrepreneurs across the world.,2200000.0,2021
WickedGud,Mumbai,Food/Culnary,A mission to make every day eating guilt-free and change the way the world consumes comfort foods.,340000.0,2021
Enercomp,Ahmedabad,I.T & Engineering,Enercomp Solutions Pvt Ltd provide drone based economically viable solutions for different sectors to improve efficiency and accuracy.,200000.0,2021
BetterPlace,Bangalore,I.T & Engineering,"BetterPlace is India’s largest technology platform delivering digital solutions for blue-collar workforce management, throughout the entire value chain.",24000000.0,2021
Medpho,Noida,Hospitality,Medpho is a healthcare service provider in India that connects doctors and patients at the click of a call.,1000000.0,2021
LivQuik Technology,Mumbai,Financial,LivQuik’s vision is to enable the efficient movement of money.,4000000.0,2021
EventBeep,Pune,I.T & Engineering,An inclusive community where students are inspired and empowered to reach their full potential,10.0,2021
GTM Buddy,Hyderabad,I.T & Engineering,Just-in-time Sales Enablement Platform,2000000.0,2021
Gobbly,Gurgaon,Services,A 24x7 automated retail store filled with daily essentials.,900000.0,2021
HexaHealth,Mumbai,I.T & Engineering,H2D is the most trusted online platform that connects the finest experts with people aspiring to achieve their Health Goals in a holistic way,4500000.0,2021
Eupheus Learning,Delhi,Education,Offer pedagogically differentiated technology driven solutions that lead to critical thinking and achievement of higher learning outcomes,10000000.0,2021
Easiloan,Mumbai,Financial,"A Fintech startup, offering fast & easy digital processing of Home Loans in a completely reimagined and delightful way.",1000000.0,2021
Anar,Mumbai,I.T & Engineering,Anar Business Community App is a platform where businesses can create their free profile and grow their business network all over India.,6200000.0,2021
Shadez,Mumbai,Commerce,"Smart painting process, latest automatic tools and professional painters make the process faster than any other conventional process of painting .",200000.0,2021
Vahan,Bangalore,I.T & Engineering,"Help companies such as Zomato, Swiggy, Flipkart, Uber, Shadowfax etc. hire blue-collar workers and are on track to become India's largest recruitment platform.",8000000.0,2021
MPL,Bangalore,I.T & Engineering,"Mobile Premier League (MPL), is India’s largest eSports and mobile gaming platform, with over 50+ games on its app on iOS and Android, and over 60 million users in India.",10.0,2021
Tinkerly,Jaipur,I.T & Engineering,"A STEM learning online-offline solutions provider that makes STEM learning & Coding fun and interesting with superior pedagogy, blended learning, and play-based curriculum.",800000.0,2021
Artium Academy,Mumbai,Health,Artium Academy is an Online Music Education platform that makes learning fun and accessible to people of all ages.,750000.0,2021
Awon GameZ,Noida,I.T & Engineering,"An online platform on which developers can host their games and gamers can come together as a community to enjoy experiences, compete, challenge and win!",2000000.0,2021
Ayu Health,Bangalore,Health,Ayu Health is a network of high quality hospitals focused on providing high quality healthcare for all.,6300000.0,2021
Apna,Bangalore,Services,India's largest professional networking & job opportunities platform for the rising workforce.,100000000.0,2021
